REFSEQ,logFC,AveExpre,T,Pvalue,Adj.P.Value,B
XM_024446567,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_005249504,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_011513238,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_011513239,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_016866837,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_016866838,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
XP_024302335,-0.493806709,3.804977768,-2.729909527,0.006978725,0.982857705,-3.52826336
NM_001852,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
NP_001843,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_006710365,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_011540715,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_011540716,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_011540717,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_017000332,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XM_017000333,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_006710428,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_011539017,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_011539018,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_011539019,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_016855821,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
XP_016855822,-1.172194726,4.652656823,-2.85111002,0.004877293,0.982857705,-3.298833003
NM_004781,0.746715346,6.401148637,2.889036693,0.004349609,0.982857705,-3.261276714
NP_004772,0.746715346,6.401148637,2.889036693,0.004349609,0.982857705,-3.261276714
XM_017002841,0.746715346,6.401148637,2.889036693,0.004349609,0.982857705,-3.261276714
XP_016858330,0.746715346,6.401148637,2.889036693,0.004349609,0.982857705,-3.261276714
NM_001278791,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NM_001278792,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NM_001278793,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NM_002914,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NM_181471,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NP_001265720,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NP_001265721,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NP_001265722,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NP_002905,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NP_852136,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XM_006716080,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XM_017012492,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XM_017012493,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XP_006716143,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XP_016867981,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XP_016867982,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
XR_927506,0.567793718,5.145429904,1.999707897,0.047068853,0.982857705,-4.095023967
NM_001135044,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001308244,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364607,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364608,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364609,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364610,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364611,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364612,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001364613,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_002752,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_139068,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_139069,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_139070,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001128516,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001295173,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351536,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351537,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351538,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351539,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351540,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351541,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_001351542,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_002743,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_620707,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_620708,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NP_620709,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XM_005265940,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XM_017009642,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XM_017009643,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XP_005265997,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XP_016865131,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
XP_016865132,-0.513430897,5.011286327,-2.202602395,0.028921022,0.982857705,-3.912294483
NM_001037332,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NM_001037333,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NM_001291721,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NM_001291722,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NM_014376,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NP_001032410,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NP_001278650,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NP_001278651,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NP_055191,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XM_011534516,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XM_017009341,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XM_017009342,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XP_011532818,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XP_016864830,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XP_016864831,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
XR_001742052,-0.922096771,5.806742611,-2.230790564,0.026957316,0.982857705,-3.888158472
NM_001363341,-0.448916862,4.290801744,-2.11308155,0.036002599,0.982857705,-4.009855718
NM_004564,-0.448916862,4.290801744,-2.11308155,0.036002599,0.982857705,-4.009855718
NP_001350270,-0.448916862,4.290801744,-2.11308155,0.036002599,0.982857705,-4.009855718
NP_004555,-0.448916862,4.290801744,-2.11308155,0.036002599,0.982857705,-4.009855718
NM_001170464,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
NM_002595,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
NP_001163935,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
NP_002586,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XM_017019405,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XM_017019406,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XM_017019407,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XP_016874894,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XP_016874895,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
XP_016874896,-0.413396862,4.892633554,-1.961384133,0.051410529,0.982857705,-4.104400101
NM_001135685,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NM_002344,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NM_206961,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NP_001129157,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NP_002335,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NP_996844,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_011521556,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_011521557,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_017022181,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_017022182,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_017022183,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_024449918,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XM_024449919,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_011519858,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_011519859,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_016877670,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_016877671,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_016877672,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_024305686,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XP_024305687,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XR_001751277,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
XR_001751279,-1.406166452,-0.444397775,-2.538275365,0.012006446,0.982857705,-4.113692457
NM_001040427,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NM_001286249,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NM_001363912,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NM_001363914,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NM_005326,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NP_001035517,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NP_001273178,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NP_001350841,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NP_001350843,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NP_005317,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
XM_011522470,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
XM_024450249,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
XP_011520772,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
XP_024306017,-0.441173321,4.866201975,-1.995404,0.047540399,0.982857705,-4.079170296
NM_001114090,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
NM_019850,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
NP_001107562,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
NP_062824,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XM_011510923,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XM_011510924,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XM_011510925,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XP_011509225,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XP_011509226,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
XP_011509227,-1.960427239,3.1437149,-2.854952208,0.004821293,0.982857705,-3.344604263
NM_005113,0.38082276,4.733639541,1.988302081,0.048327259,0.982857705,-4.117242641
NP_005104,0.38082276,4.733639541,1.988302081,0.048327259,0.982857705,-4.117242641
XM_011537420,0.38082276,4.733639541,1.988302081,0.048327259,0.982857705,-4.117242641
XP_011535722,0.38082276,4.733639541,1.988302081,0.048327259,0.982857705,-4.117242641
NM_000140,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NM_001012515,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NM_001371094,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NM_001371095,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NP_000131,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NP_001012533,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NP_001358023,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NP_001358024,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
XM_011525881,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
XM_011525882,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
XP_011524183,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
XP_011524184,0.455142383,4.336384149,2.208702763,0.028485819,0.982857705,-3.992269201
NM_001122665,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NM_001302552,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NM_001324195,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NM_004660,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NP_001116137,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NP_001289481,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NP_001311124,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NP_004651,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136716,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136717,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136718,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136719,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136720,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136721,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136722,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136723,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NR_136724,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
XR_001756014,-2.44016849,2.615210788,-2.271661844,0.024316552,0.982857705,-3.877775988
NM_001313941,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001313943,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001313944,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001313945,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001313946,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001313947,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001664,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300870,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300872,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300873,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300874,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300875,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001300876,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NP_001655,0.448273165,8.632261502,2.702026644,0.007565791,0.982857705,-3.522978916
NM_001145275,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001145276,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369702,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369703,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369704,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369705,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369706,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369707,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369708,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369709,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
NM_001369710,-2.422201721,0.849908807,-2.294225715,0.022957837,0.982857705,-4.01811061
